image,crop_file,bbox,class_id,confidence,ocr_text
K-003483-027653-029667-031885_0_2_0_2_70_000_200.png,K-003483-027653-029667-031885_0_2_0_2_70_000_200_crop0.png,"[133, 288, 408, 461]",3,0.9589,
K-003483-027653-029667-031885_0_2_0_2_70_000_200.png,K-003483-027653-029667-031885_0_2_0_2_70_000_200_crop2.png,"[672, 256, 890, 454]",32,0.9538,
K-003483-027653-029667-031885_0_2_0_2_70_000_200.png,K-003483-027653-029667-031885_0_2_0_2_70_000_200_crop3.png,"[475, 653, 929, 1127]",50,0.931,
K-003483-027653-029667-031885_0_2_0_2_75_000_200.png,K-003483-027653-029667-031885_0_2_0_2_75_000_200_crop0.png,"[605, 177, 819, 390]",18,0.9695,
K-003483-027653-029667-031885_0_2_0_2_75_000_200.png,K-003483-027653-029667-031885_0_2_0_2_75_000_200_crop1.png,"[61, 808, 284, 1020]",32,0.9572,
K-003483-027653-029667-031885_0_2_0_2_75_000_200.png,K-003483-027653-029667-031885_0_2_0_2_75_000_200_crop3.png,"[63, 101, 500, 564]",50,0.9499,
K-003483-027653-029667-031885_0_2_0_2_90_000_200.png,K-003483-027653-029667-031885_0_2_0_2_90_000_200_crop0.png,"[633, 179, 854, 396]",18,0.9683,
K-003483-027653-029667-031885_0_2_0_2_90_000_200.png,K-003483-027653-029667-031885_0_2_0_2_90_000_200_crop1.png,"[95, 852, 314, 1057]",32,0.9635,
K-003483-027653-029667-031885_0_2_0_2_90_000_200.png,K-003483-027653-029667-031885_0_2_0_2_90_000_200_crop3.png,"[73, 127, 529, 592]",50,0.9537,
K-003483-027653-029667-034597_0_2_0_2_70_000_200.png,K-003483-027653-029667-034597_0_2_0_2_70_000_200_crop0.png,"[133, 287, 409, 461]",3,0.9653,
K-003483-027653-029667-034597_0_2_0_2_70_000_200.png,K-003483-027653-029667-034597_0_2_0_2_70_000_200_crop2.png,"[672, 255, 891, 454]",32,0.9536,
K-003483-027653-029667-034597_0_2_0_2_75_000_200.png,K-003483-027653-029667-034597_0_2_0_2_75_000_200_crop0.png,"[605, 176, 820, 389]",18,0.9668,
K-003483-027653-029667-034597_0_2_0_2_75_000_200.png,K-003483-027653-029667-034597_0_2_0_2_75_000_200_crop1.png,"[61, 808, 285, 1020]",32,0.9567,
K-003483-027653-029667-034597_0_2_0_2_90_000_200.png,K-003483-027653-029667-034597_0_2_0_2_90_000_200_crop0.png,"[632, 180, 854, 396]",18,0.9714,
K-003483-027653-029667-034597_0_2_0_2_90_000_200.png,K-003483-027653-029667-034597_0_2_0_2_90_000_200_crop1.png,"[95, 852, 315, 1057]",32,0.9612,
K-003483-027653-030308-035206_0_2_0_2_70_000_200.png,K-003483-027653-030308-035206_0_2_0_2_70_000_200_crop0.png,"[132, 287, 407, 461]",3,0.9684,
K-003483-027653-030308-035206_0_2_0_2_70_000_200.png,K-003483-027653-030308-035206_0_2_0_2_70_000_200_crop1.png,"[560, 698, 960, 1117]",67,0.9606,
K-003483-027653-030308-035206_0_2_0_2_70_000_200.png,K-003483-027653-030308-035206_0_2_0_2_70_000_200_crop2.png,"[671, 255, 889, 453]",32,0.9522,
K-003483-027653-030308-035206_0_2_0_2_75_000_200.png,K-003483-027653-030308-035206_0_2_0_2_75_000_200_crop0.png,"[62, 809, 287, 1020]",32,0.9582,
K-003483-027653-030308-035206_0_2_0_2_75_000_200.png,K-003483-027653-030308-035206_0_2_0_2_75_000_200_crop1.png,"[43, 125, 417, 526]",67,0.9541,
K-003483-027653-030308-035206_0_2_0_2_75_000_200.png,K-003483-027653-030308-035206_0_2_0_2_75_000_200_crop3.png,"[650, 142, 850, 543]",41,0.939,
K-003483-027653-030308-035206_0_2_0_2_90_000_200.png,K-003483-027653-030308-035206_0_2_0_2_90_000_200_crop0.png,"[96, 852, 316, 1058]",32,0.9631,
K-003483-027653-030308-035206_0_2_0_2_90_000_200.png,K-003483-027653-030308-035206_0_2_0_2_90_000_200_crop3.png,"[54, 143, 443, 555]",67,0.9393,
K-003483-027653-030308-036637_0_2_0_2_70_000_200.png,K-003483-027653-030308-036637_0_2_0_2_70_000_200_crop1.png,"[151, 802, 345, 1056]",15,0.9643,
K-003483-027653-030308-036637_0_2_0_2_70_000_200.png,K-003483-027653-030308-036637_0_2_0_2_70_000_200_crop2.png,"[670, 254, 888, 452]",32,0.9552,
K-003483-027653-030308-036637_0_2_0_2_70_000_200.png,K-003483-027653-030308-036637_0_2_0_2_70_000_200_crop3.png,"[552, 706, 943, 1129]",67,0.9535,
K-003483-027653-030308-036637_0_2_0_2_75_000_200.png,K-003483-027653-030308-036637_0_2_0_2_75_000_200_crop1.png,"[63, 810, 288, 1021]",32,0.9592,
K-003483-027653-030308-036637_0_2_0_2_75_000_200.png,K-003483-027653-030308-036637_0_2_0_2_75_000_200_crop3.png,"[57, 113, 426, 518]",67,0.9386,
K-003483-027653-030308-036637_0_2_0_2_90_000_200.png,K-003483-027653-030308-036637_0_2_0_2_90_000_200_crop0.png,"[97, 853, 316, 1058]",32,0.9648,
K-003483-027653-030308-036637_0_2_0_2_90_000_200.png,K-003483-027653-030308-036637_0_2_0_2_90_000_200_crop2.png,"[70, 128, 453, 547]",67,0.9512,
K-003483-027653-031885-035206_0_2_0_2_70_000_200.png,K-003483-027653-031885-035206_0_2_0_2_70_000_200_crop0.png,"[132, 287, 408, 461]",3,0.9674,
K-003483-027653-031885-035206_0_2_0_2_70_000_200.png,K-003483-027653-031885-035206_0_2_0_2_70_000_200_crop1.png,"[671, 255, 889, 453]",32,0.9545,
K-003483-027653-031885-035206_0_2_0_2_70_000_200.png,K-003483-027653-031885-035206_0_2_0_2_70_000_200_crop3.png,"[582, 693, 950, 1231]",50,0.9295,
K-003483-027653-031885-035206_0_2_0_2_75_000_200.png,K-003483-027653-031885-035206_0_2_0_2_75_000_200_crop0.png,"[62, 809, 286, 1021]",32,0.9574,
K-003483-027653-031885-035206_0_2_0_2_75_000_200.png,K-003483-027653-031885-035206_0_2_0_2_75_000_200_crop2.png,"[649, 142, 850, 542]",41,0.94,
K-003483-027653-031885-035206_0_2_0_2_75_000_200.png,K-003483-027653-031885-035206_0_2_0_2_75_000_200_crop3.png,"[43, 14, 385, 523]",50,0.9226,
K-003483-027653-031885-035206_0_2_0_2_90_000_200.png,K-003483-027653-031885-035206_0_2_0_2_90_000_200_crop0.png,"[96, 853, 315, 1058]",32,0.9623,
K-003483-027653-031885-035206_0_2_0_2_90_000_200.png,K-003483-027653-031885-035206_0_2_0_2_90_000_200_crop3.png,"[57, 22, 410, 549]",50,0.9284,
K-003483-027653-031885-036637_0_2_0_2_70_000_200.png,K-003483-027653-031885-036637_0_2_0_2_70_000_200_crop0.png,"[151, 801, 345, 1056]",15,0.9673,
K-003483-027653-031885-036637_0_2_0_2_70_000_200.png,K-003483-027653-031885-036637_0_2_0_2_70_000_200_crop2.png,"[671, 254, 889, 453]",32,0.9543,
K-003483-027653-031885-036637_0_2_0_2_70_000_200.png,K-003483-027653-031885-036637_0_2_0_2_70_000_200_crop3.png,"[602, 702, 972, 1230]",50,0.9418,
K-003483-027653-031885-036637_0_2_0_2_75_000_200.png,K-003483-027653-031885-036637_0_2_0_2_75_000_200_crop1.png,"[62, 810, 287, 1021]",32,0.9578,
K-003483-027653-031885-036637_0_2_0_2_75_000_200.png,K-003483-027653-031885-036637_0_2_0_2_75_000_200_crop3.png,"[20, 3, 374, 519]",50,0.9165,
K-003483-027653-031885-036637_0_2_0_2_90_000_200.png,K-003483-027653-031885-036637_0_2_0_2_90_000_200_crop0.png,"[96, 853, 316, 1058]",32,0.9637,
K-003483-027653-031885-036637_0_2_0_2_90_000_200.png,K-003483-027653-031885-036637_0_2_0_2_90_000_200_crop3.png,"[31, 18, 399, 538]",50,0.935,
K-003483-027653-034597-035206_0_2_0_2_70_000_200.png,K-003483-027653-034597-035206_0_2_0_2_70_000_200_crop2.png,"[672, 255, 890, 454]",32,0.9543,
K-003483-027653-034597-035206_0_2_0_2_75_000_200.png,K-003483-027653-034597-035206_0_2_0_2_75_000_200_crop0.png,"[62, 809, 286, 1021]",32,0.9572,
K-003483-027653-034597-035206_0_2_0_2_75_000_200.png,K-003483-027653-034597-035206_0_2_0_2_75_000_200_crop3.png,"[649, 142, 850, 542]",41,0.9391,
K-003483-027653-034597-035206_0_2_0_2_90_000_200.png,K-003483-027653-034597-035206_0_2_0_2_90_000_200_crop0.png,"[96, 853, 316, 1058]",32,0.9629,
K-003483-027653-034597-036637_0_2_0_2_70_000_200.png,K-003483-027653-034597-036637_0_2_0_2_70_000_200_crop0.png,"[131, 288, 407, 461]",3,0.9665,
K-003483-027653-034597-036637_0_2_0_2_70_000_200.png,K-003483-027653-034597-036637_0_2_0_2_70_000_200_crop1.png,"[150, 802, 345, 1056]",15,0.9638,
K-003483-027653-034597-036637_0_2_0_2_70_000_200.png,K-003483-027653-034597-036637_0_2_0_2_70_000_200_crop2.png,"[671, 254, 888, 453]",32,0.9533,
K-003483-027653-034597-036637_0_2_0_2_75_000_200.png,K-003483-027653-034597-036637_0_2_0_2_75_000_200_crop1.png,"[63, 810, 287, 1021]",32,0.9597,
K-003483-027653-034597-036637_0_2_0_2_90_000_200.png,K-003483-027653-034597-036637_0_2_0_2_90_000_200_crop0.png,"[97, 853, 317, 1058]",32,0.9644,
K-003483-027733-028763-029667_0_2_0_2_70_000_200.png,K-003483-027733-028763-029667_0_2_0_2_70_000_200_crop1.png,"[123, 306, 392, 505]",3,0.9556,
K-003483-027733-028763-029667_0_2_0_2_70_000_200.png,K-003483-027733-028763-029667_0_2_0_2_70_000_200_crop2.png,"[560, 256, 861, 519]",70,0.9513,
K-003483-027733-028763-029667_0_2_0_2_70_000_200.png,K-003483-027733-028763-029667_0_2_0_2_70_000_200_crop3.png,"[585, 870, 806, 1083]",68,0.948,
K-003483-027733-028763-029667_0_2_0_2_75_000_200.png,K-003483-027733-028763-029667_0_2_0_2_75_000_200_crop0.png,"[176, 188, 383, 385]",68,0.9712,
K-003483-027733-028763-029667_0_2_0_2_75_000_200.png,K-003483-027733-028763-029667_0_2_0_2_75_000_200_crop2.png,"[91, 734, 412, 1011]",70,0.9595,
K-003483-027733-028763-029667_0_2_0_2_90_000_200.png,K-003483-027733-028763-029667_0_2_0_2_90_000_200_crop1.png,"[194, 196, 403, 395]",68,0.9584,
K-003483-027733-028763-035206_0_2_0_2_70_000_200.png,K-003483-027733-028763-035206_0_2_0_2_70_000_200_crop0.png,"[629, 846, 850, 1058]",68,0.959,
K-003483-027733-028763-035206_0_2_0_2_70_000_200.png,K-003483-027733-028763-035206_0_2_0_2_70_000_200_crop1.png,"[123, 307, 391, 506]",3,0.9571,
K-003483-027733-028763-035206_0_2_0_2_70_000_200.png,K-003483-027733-028763-035206_0_2_0_2_70_000_200_crop2.png,"[564, 259, 864, 526]",70,0.9475,
K-003483-027733-028763-035206_0_2_0_2_75_000_200.png,K-003483-027733-028763-035206_0_2_0_2_75_000_200_crop0.png,"[132, 211, 339, 410]",68,0.9684,
K-003483-027733-028763-035206_0_2_0_2_90_000_200.png,K-003483-027733-028763-035206_0_2_0_2_90_000_200_crop0.png,"[150, 220, 362, 422]",68,0.9704,
K-003483-027733-028763-036637_0_2_0_2_70_000_200.png,K-003483-027733-028763-036637_0_2_0_2_70_000_200_crop0.png,"[680, 896, 901, 1109]",68,0.9683,
K-003483-027733-028763-036637_0_2_0_2_70_000_200.png,K-003483-027733-028763-036637_0_2_0_2_70_000_200_crop2.png,"[121, 308, 390, 507]",3,0.9559,
K-003483-027733-028763-036637_0_2_0_2_70_000_200.png,K-003483-027733-028763-036637_0_2_0_2_70_000_200_crop3.png,"[563, 260, 863, 527]",70,0.9458,
K-003483-027733-028763-036637_0_2_0_2_75_000_200.png,K-003483-027733-028763-036637_0_2_0_2_75_000_200_crop0.png,"[88, 164, 292, 361]",68,0.9622,
K-003483-027733-028763-036637_0_2_0_2_75_000_200.png,K-003483-027733-028763-036637_0_2_0_2_75_000_200_crop1.png,"[89, 725, 409, 1009]",70,0.958,
K-003483-027733-028763-036637_0_2_0_2_90_000_200.png,K-003483-027733-028763-036637_0_2_0_2_90_000_200_crop0.png,"[101, 170, 311, 373]",68,0.9612,
K-003483-027733-029667-030308_0_2_0_2_70_000_200.png,K-003483-027733-029667-030308_0_2_0_2_70_000_200_crop0.png,"[123, 306, 392, 505]",3,0.9589,
K-003483-027733-029667-030308_0_2_0_2_70_000_200.png,K-003483-027733-029667-030308_0_2_0_2_70_000_200_crop2.png,"[560, 256, 861, 520]",70,0.9483,
K-003483-027733-029667-030308_0_2_0_2_70_000_200.png,K-003483-027733-029667-030308_0_2_0_2_70_000_200_crop3.png,"[443, 744, 912, 1047]",67,0.9362,
K-003483-027733-029667-030308_0_2_0_2_75_000_200.png,K-003483-027733-029667-030308_0_2_0_2_75_000_200_crop3.png,"[78, 191, 523, 484]",67,0.9564,
K-003483-027733-029667-030308_0_2_0_2_90_000_200.png,K-003483-027733-029667-030308_0_2_0_2_90_000_200_crop1.png,"[93, 214, 550, 507]",67,0.9568,
K-003483-027733-029667-031885_0_2_0_2_70_000_200.png,K-003483-027733-029667-031885_0_2_0_2_70_000_200_crop1.png,"[130, 302, 400, 498]",3,0.9609,
K-003483-027733-029667-031885_0_2_0_2_70_000_200.png,K-003483-027733-029667-031885_0_2_0_2_70_000_200_crop2.png,"[505, 701, 938, 1200]",50,0.955,
K-003483-027733-029667-031885_0_2_0_2_70_000_200.png,K-003483-027733-029667-031885_0_2_0_2_70_000_200_crop3.png,"[565, 266, 871, 520]",70,0.9424,
K-003483-027733-029667-031885_0_2_0_2_75_000_200.png,K-003483-027733-029667-031885_0_2_0_2_75_000_200_crop1.png,"[79, 733, 406, 1002]",70,0.9511,
K-003483-027733-029667-031885_0_2_0_2_75_000_200.png,K-003483-027733-029667-031885_0_2_0_2_75_000_200_crop2.png,"[60, 35, 472, 515]",50,0.951,
K-003483-027733-029667-031885_0_2_0_2_90_000_200.png,K-003483-027733-029667-031885_0_2_0_2_90_000_200_crop0.png,"[73, 56, 508, 538]",50,0.9547,
K-003483-027733-029667-034597_0_2_0_2_70_000_200.png,K-003483-027733-029667-034597_0_2_0_2_70_000_200_crop2.png,"[122, 308, 392, 507]",3,0.9529,
K-003483-027733-029667-034597_0_2_0_2_70_000_200.png,K-003483-027733-029667-034597_0_2_0_2_70_000_200_crop3.png,"[560, 256, 860, 520]",70,0.9479,
K-003483-027733-030308-035206_0_2_0_2_70_000_200.png,K-003483-027733-030308-035206_0_2_0_2_70_000_200_crop0.png,"[123, 307, 392, 506]",3,0.9577,
K-003483-027733-030308-035206_0_2_0_2_70_000_200.png,K-003483-027733-030308-035206_0_2_0_2_70_000_200_crop1.png,"[566, 690, 944, 1119]",67,0.9513,
K-003483-027733-030308-035206_0_2_0_2_70_000_200.png,K-003483-027733-030308-035206_0_2_0_2_70_000_200_crop2.png,"[565, 260, 864, 526]",70,0.9445,
K-003483-027733-030308-035206_0_2_0_2_75_000_200.png,K-003483-027733-030308-035206_0_2_0_2_75_000_200_crop1.png,"[87, 726, 408, 1008]",70,0.9554,
K-003483-027733-030308-035206_0_2_0_2_75_000_200.png,K-003483-027733-030308-035206_0_2_0_2_75_000_200_crop2.png,"[55, 122, 413, 536]",67,0.9523,
K-003483-027733-030308-035206_0_2_0_2_90_000_200.png,K-003483-027733-030308-035206_0_2_0_2_90_000_200_crop2.png,"[68, 140, 438, 563]",67,0.9481,
K-003483-027733-030308-036637_0_2_0_2_70_000_200.png,K-003483-027733-030308-036637_0_2_0_2_70_000_200_crop0.png,"[123, 308, 391, 507]",3,0.9575,
K-003483-027733-030308-036637_0_2_0_2_70_000_200.png,K-003483-027733-030308-036637_0_2_0_2_70_000_200_crop1.png,"[101, 882, 367, 1058]",15,0.955,
K-003483-027733-030308-036637_0_2_0_2_70_000_200.png,K-003483-027733-030308-036637_0_2_0_2_70_000_200_crop2.png,"[564, 260, 863, 527]",70,0.9471,
K-003483-027733-030308-036637_0_2_0_2_70_000_200.png,K-003483-027733-030308-036637_0_2_0_2_70_000_200_crop3.png,"[498, 681, 866, 1115]",67,0.9446,
K-003483-027733-030308-036637_0_2_0_2_75_000_200.png,K-003483-027733-030308-036637_0_2_0_2_75_000_200_crop3.png,"[129, 126, 478, 545]",67,0.9514,
K-003483-027733-030308-036637_0_2_0_2_90_000_200.png,K-003483-027733-030308-036637_0_2_0_2_90_000_200_crop2.png,"[144, 143, 511, 571]",67,0.9474,
K-003483-027733-031885-035206_0_2_0_2_70_000_200.png,K-003483-027733-031885-035206_0_2_0_2_70_000_200_crop0.png,"[123, 307, 392, 506]",3,0.9582,
K-003483-027733-031885-035206_0_2_0_2_70_000_200.png,K-003483-027733-031885-035206_0_2_0_2_70_000_200_crop1.png,"[463, 592, 919, 1060]",50,0.953,
K-003483-027733-031885-035206_0_2_0_2_70_000_200.png,K-003483-027733-031885-035206_0_2_0_2_70_000_200_crop2.png,"[565, 260, 864, 526]",70,0.9407,
K-003483-027733-031885-035206_0_2_0_2_75_000_200.png,K-003483-027733-031885-035206_0_2_0_2_75_000_200_crop2.png,"[69, 166, 508, 626]",50,0.9429,
K-003483-027733-031885-035206_0_2_0_2_90_000_200.png,K-003483-027733-031885-035206_0_2_0_2_90_000_200_crop3.png,"[83, 195, 540, 657]",50,0.9344,
K-003483-027733-031885-036637_0_2_0_2_70_000_200.png,K-003483-027733-031885-036637_0_2_0_2_70_000_200_crop1.png,"[123, 307, 392, 505]",3,0.9586,
K-003483-027733-031885-036637_0_2_0_2_70_000_200.png,K-003483-027733-031885-036637_0_2_0_2_70_000_200_crop2.png,"[519, 654, 897, 1175]",50,0.9559,
K-003483-027733-031885-036637_0_2_0_2_70_000_200.png,K-003483-027733-031885-036637_0_2_0_2_70_000_200_crop3.png,"[560, 256, 860, 521]",70,0.9486,
K-003483-027733-031885-036637_0_2_0_2_75_000_200.png,K-003483-027733-031885-036637_0_2_0_2_75_000_200_crop1.png,"[93, 733, 413, 1012]",70,0.9551,
K-003483-027733-031885-036637_0_2_0_2_75_000_200.png,K-003483-027733-031885-036637_0_2_0_2_75_000_200_crop3.png,"[90, 56, 453, 569]",50,0.9396,
K-003483-027733-031885-036637_0_2_0_2_90_000_200.png,K-003483-027733-031885-036637_0_2_0_2_90_000_200_crop0.png,"[104, 82, 480, 596]",50,0.95,
K-003483-027733-034597-035206_0_2_0_2_70_000_200.png,K-003483-027733-034597-035206_0_2_0_2_70_000_200_crop0.png,"[123, 307, 393, 506]",3,0.957,
K-003483-027733-034597-035206_0_2_0_2_70_000_200.png,K-003483-027733-034597-035206_0_2_0_2_70_000_200_crop2.png,"[564, 260, 863, 527]",70,0.9455,
K-003483-027733-034597-036637_0_2_0_2_70_000_200.png,K-003483-027733-034597-036637_0_2_0_2_70_000_200_crop0.png,"[123, 308, 392, 507]",3,0.957,
K-003483-027733-034597-036637_0_2_0_2_70_000_200.png,K-003483-027733-034597-036637_0_2_0_2_70_000_200_crop2.png,"[101, 882, 369, 1059]",15,0.9499,
K-003483-027733-034597-036637_0_2_0_2_70_000_200.png,K-003483-027733-034597-036637_0_2_0_2_70_000_200_crop3.png,"[564, 260, 863, 527]",70,0.9452,
K-003483-027777-028763-029667_0_2_0_2_70_000_200.png,K-003483-027777-028763-029667_0_2_0_2_70_000_200_crop0.png,"[639, 294, 814, 489]",58,0.9612,
K-003483-027777-028763-029667_0_2_0_2_70_000_200.png,K-003483-027777-028763-029667_0_2_0_2_70_000_200_crop2.png,"[176, 273, 437, 491]",3,0.9551,
K-003483-027777-028763-029667_0_2_0_2_70_000_200.png,K-003483-027777-028763-029667_0_2_0_2_70_000_200_crop3.png,"[616, 906, 836, 1118]",68,0.9543,
K-003483-027777-028763-029667_0_2_0_2_75_000_200.png,K-003483-027777-028763-029667_0_2_0_2_75_000_200_crop0.png,"[147, 155, 353, 351]",68,0.9667,
K-003483-027777-028763-029667_0_2_0_2_75_000_200.png,K-003483-027777-028763-029667_0_2_0_2_75_000_200_crop1.png,"[602, 161, 818, 375]",18,0.9655,
K-003483-027777-028763-029667_0_2_0_2_75_000_200.png,K-003483-027777-028763-029667_0_2_0_2_75_000_200_crop2.png,"[537, 778, 802, 1003]",3,0.9545,
K-003483-027777-028763-029667_0_2_0_2_90_000_200.png,K-003483-027777-028763-029667_0_2_0_2_90_000_200_crop0.png,"[163, 159, 374, 361]",68,0.963,
K-003483-027777-028763-029667_0_2_0_2_90_000_200.png,K-003483-027777-028763-029667_0_2_0_2_90_000_200_crop2.png,"[565, 813, 827, 1031]",3,0.9584,
K-003483-027777-028763-029667_0_2_0_2_90_000_200.png,K-003483-027777-028763-029667_0_2_0_2_90_000_200_crop3.png,"[176, 812, 351, 1012]",58,0.9417,
K-003483-027777-028763-035206_0_2_0_2_70_000_200.png,K-003483-027777-028763-035206_0_2_0_2_70_000_200_crop0.png,"[616, 887, 838, 1100]",68,0.9617,
K-003483-027777-028763-035206_0_2_0_2_70_000_200.png,K-003483-027777-028763-035206_0_2_0_2_70_000_200_crop1.png,"[636, 293, 811, 488]",58,0.9593,
K-003483-027777-028763-035206_0_2_0_2_70_000_200.png,K-003483-027777-028763-035206_0_2_0_2_70_000_200_crop2.png,"[171, 275, 434, 493]",3,0.9551,
K-003483-027777-028763-035206_0_2_0_2_75_000_200.png,K-003483-027777-028763-035206_0_2_0_2_75_000_200_crop0.png,"[146, 174, 353, 370]",68,0.9587,
K-003483-027777-028763-035206_0_2_0_2_75_000_200.png,K-003483-027777-028763-035206_0_2_0_2_75_000_200_crop1.png,"[540, 777, 804, 1002]",3,0.9552,
K-003483-027777-028763-035206_0_2_0_2_90_000_200.png,K-003483-027777-028763-035206_0_2_0_2_90_000_200_crop0.png,"[163, 179, 374, 380]",68,0.9671,
K-003483-027777-028763-035206_0_2_0_2_90_000_200.png,K-003483-027777-028763-035206_0_2_0_2_90_000_200_crop1.png,"[569, 811, 831, 1029]",3,0.9538,
K-003483-027777-028763-035206_0_2_0_2_90_000_200.png,K-003483-027777-028763-035206_0_2_0_2_90_000_200_crop3.png,"[178, 814, 353, 1014]",58,0.9446,
K-003483-027777-028763-036637_0_2_0_2_70_000_200.png,K-003483-027777-028763-036637_0_2_0_2_70_000_200_crop0.png,"[667, 891, 888, 1105]",68,0.9607,
K-003483-027777-028763-036637_0_2_0_2_70_000_200.png,K-003483-027777-028763-036637_0_2_0_2_70_000_200_crop1.png,"[637, 293, 812, 487]",58,0.9576,
K-003483-027777-028763-036637_0_2_0_2_70_000_200.png,K-003483-027777-028763-036637_0_2_0_2_70_000_200_crop2.png,"[130, 828, 321, 1081]",15,0.9554,
K-003483-027777-028763-036637_0_2_0_2_70_000_200.png,K-003483-027777-028763-036637_0_2_0_2_70_000_200_crop3.png,"[174, 274, 436, 492]",3,0.9543,
K-003483-027777-028763-036637_0_2_0_2_75_000_200.png,K-003483-027777-028763-036637_0_2_0_2_75_000_200_crop1.png,"[98, 169, 303, 367]",68,0.9638,
K-003483-027777-028763-036637_0_2_0_2_75_000_200.png,K-003483-027777-028763-036637_0_2_0_2_75_000_200_crop2.png,"[538, 777, 803, 1002]",3,0.9579,
K-003483-027777-028763-036637_0_2_0_2_90_000_200.png,K-003483-027777-028763-036637_0_2_0_2_90_000_200_crop0.png,"[113, 175, 323, 376]",68,0.963,
K-003483-027777-028763-036637_0_2_0_2_90_000_200.png,K-003483-027777-028763-036637_0_2_0_2_90_000_200_crop1.png,"[567, 812, 830, 1031]",3,0.9521,
K-003483-027777-029667-030308_0_2_0_2_70_000_200.png,K-003483-027777-029667-030308_0_2_0_2_70_000_200_crop0.png,"[639, 294, 814, 489]",58,0.9605,
K-003483-027777-029667-030308_0_2_0_2_70_000_200.png,K-003483-027777-029667-030308_0_2_0_2_70_000_200_crop1.png,"[176, 273, 437, 492]",3,0.9567,
K-003483-027777-029667-030308_0_2_0_2_70_000_200.png,K-003483-027777-029667-030308_0_2_0_2_70_000_200_crop3.png,"[560, 737, 971, 1140]",67,0.9466,
K-003483-027777-029667-030308_0_2_0_2_75_000_200.png,K-003483-027777-029667-030308_0_2_0_2_75_000_200_crop1.png,"[536, 778, 802, 1004]",3,0.955,
K-003483-027777-029667-030308_0_2_0_2_75_000_200.png,K-003483-027777-029667-030308_0_2_0_2_75_000_200_crop2.png,"[28, 103, 414, 491]",67,0.9489,
K-003483-027777-029667-030308_0_2_0_2_90_000_200.png,K-003483-027777-029667-030308_0_2_0_2_90_000_200_crop1.png,"[564, 813, 827, 1031]",3,0.9611,
K-003483-027777-029667-030308_0_2_0_2_90_000_200.png,K-003483-027777-029667-030308_0_2_0_2_90_000_200_crop2.png,"[39, 117, 440, 517]",67,0.9517,
K-003483-027777-029667-030308_0_2_0_2_90_000_200.png,K-003483-027777-029667-030308_0_2_0_2_90_000_200_crop3.png,"[175, 812, 351, 1011]",58,0.9395,
K-003483-027777-029667-031885_0_2_0_2_70_000_200.png,K-003483-027777-029667-031885_0_2_0_2_70_000_200_crop0.png,"[639, 295, 814, 489]",58,0.9628,
K-003483-027777-029667-031885_0_2_0_2_70_000_200.png,K-003483-027777-029667-031885_0_2_0_2_70_000_200_crop1.png,"[175, 274, 438, 492]",3,0.9565,
K-003483-027777-029667-031885_0_2_0_2_70_000_200.png,K-003483-027777-029667-031885_0_2_0_2_70_000_200_crop3.png,"[558, 670, 920, 1205]",50,0.9408,
K-003483-027777-029667-031885_0_2_0_2_75_000_200.png,K-003483-027777-029667-031885_0_2_0_2_75_000_200_crop0.png,"[603, 161, 818, 375]",18,0.9632,
K-003483-027777-029667-031885_0_2_0_2_75_000_200.png,K-003483-027777-029667-031885_0_2_0_2_75_000_200_crop1.png,"[537, 778, 802, 1004]",3,0.9546,
K-003483-027777-029667-031885_0_2_0_2_75_000_200.png,K-003483-027777-029667-031885_0_2_0_2_75_000_200_crop3.png,"[71, 31, 414, 549]",50,0.9304,
K-003483-027777-029667-031885_0_2_0_2_90_000_200.png,K-003483-027777-029667-031885_0_2_0_2_90_000_200_crop1.png,"[564, 814, 827, 1031]",3,0.9599,
K-003483-027777-029667-031885_0_2_0_2_90_000_200.png,K-003483-027777-029667-031885_0_2_0_2_90_000_200_crop2.png,"[84, 50, 437, 571]",50,0.9517,
K-003483-027777-029667-031885_0_2_0_2_90_000_200.png,K-003483-027777-029667-031885_0_2_0_2_90_000_200_crop3.png,"[175, 811, 350, 1011]",58,0.938,
K-003483-027777-029667-034597_0_2_0_2_70_000_200.png,K-003483-027777-029667-034597_0_2_0_2_70_000_200_crop0.png,"[639, 294, 814, 489]",58,0.9598,
K-003483-027777-029667-034597_0_2_0_2_70_000_200.png,K-003483-027777-029667-034597_0_2_0_2_70_000_200_crop2.png,"[176, 273, 438, 493]",3,0.9533,
K-003483-027777-029667-034597_0_2_0_2_75_000_200.png,K-003483-027777-029667-034597_0_2_0_2_75_000_200_crop1.png,"[537, 778, 801, 1003]",3,0.9545,
K-003483-027777-029667-034597_0_2_0_2_90_000_200.png,K-003483-027777-029667-034597_0_2_0_2_90_000_200_crop1.png,"[564, 813, 826, 1031]",3,0.9613,
K-003483-027777-029667-034597_0_2_0_2_90_000_200.png,K-003483-027777-029667-034597_0_2_0_2_90_000_200_crop3.png,"[175, 811, 351, 1011]",58,0.9392,
K-003483-027777-030308-035206_0_2_0_2_70_000_200.png,K-003483-027777-030308-035206_0_2_0_2_70_000_200_crop0.png,"[637, 293, 811, 488]",58,0.9602,
K-003483-027777-030308-035206_0_2_0_2_70_000_200.png,K-003483-027777-030308-035206_0_2_0_2_70_000_200_crop1.png,"[172, 274, 434, 492]",3,0.9565,
